"","decimalLongitude","decimalLatitude","species"
"1897",32.360341,-11.859383,1
"1898",16.040695,-19.130672,1
"1899",32.30105,-28.202864,1
"1900",35.235875,-1.523385,1
"1901",30.618858,-1.917083,1
"1902",34.850762,-1.597161,1
"1903",26.759757,-33.794986,1
"1904",16.871589,-18.918418,1
"1905",30.997735,-24.14508,1
"1906",37.37829,-2.628675,1
"1907",35.886276,-3.980206,1
"1908",35.445608,-3.091354,1
"1909",35.920284,-3.664758,1
"1910",34.68682,-2.215162,1
"1911",24.477996,-20.29209,1
"1912",31.680989,-25.355832,1
"1913",27.036786,-25.304728,1
"1914",30.685018,-1.925908,1
"1915",38.547213,-3.026685,1
"1916",2.201571,12.241171,1
"1917",2.254058,12.261375,1
"1918",2.328729,12.24426,1
"1919",1.566389,11.217315,1
"1920",1.496474,11.370426,1
"1921",37.799798,-3.487677,1
"1922",2.330032,12.265463,1
"1923",2.550922,12.212727,1
"1924",27.181571,-25.295282,1
"1925",35.486315,-3.212607,1
"1926",32.523943,-28.398314,1
"1927",32.403134,-28.293224,1
"1928",32.594576,-28.375247,1
"1929",32.468462,-28.289894,1
"1930",32.464864,-28.29296,1
"1931",35.391078,-1.265429,1
"1932",1.400607,11.015908,1
"1933",38.587851,-2.01714,1
"1934",31.110139,-24.579297,1
"1935",31.140468,-24.476547,1
"1936",31.194001,-24.579662,1
"1937",31.129512,-24.450793,1
"1938",31.457029,-24.469114,1
"1939",31.663879,-24.467398,1
"1940",31.793864,-24.259338,1
"1941",31.951298,-24.671338,1
"1942",31.566586,-24.507024,1
"1943",25.634687,-33.536571,1
"1944",31.414327,-23.91739,1
"1945",32.26031,1.386993,1
"1946",32.378089,1.289423,1
"1947",31.369549,-22.412855,1
"1948",36.182702,-4.014835,1
"1949",36.167428,-4.376416,1
"1950",34.964101,-3.088389,1
"1951",2.565048,12.484844,1
"1952",2.497362,12.485944,1
"1953",2.404564,12.401917,1
"1954",2.428337,12.476892,1
"1955",2.441031,12.492254,1
"1956",1.811635,11.246582,1
"1957",2.516545,12.523888,1
"1958",2.453524,12.414119,1
"1959",1.517456,11.77896,1
"1960",1.557333,11.484106,1
"1961",1.59239,11.469582,1
"1962",37.34053,0.800496,1
"1963",1.630266,11.394805,1
"1964",2.340298,12.09052,1
"1965",2.214102,12.117179,1
"1966",2.38191,12.046695,1
"1967",2.21016,12.390028,1
"1968",2.355552,12.394415,1
"1969",2.264449,12.219678,1
"1970",2.272106,12.242034,1
"1971",2.3449,12.124933,1
"1972",2.589537,12.33142,1
"1973",1.742166,11.006674,1
"1974",1.725089,11.063437,1
"1975",36.069203,-3.9808,1
"1976",36.113879,-4.13344,1
"1977",37.494218,0.629189,1
"1978",1.566161,11.524833,1
"1979",1.545549,11.560096,1
"1980",1.53086,11.445351,1
"1981",2.59964,12.088343,1
"1982",1.672803,11.037055,1
"1983",1.465919,11.259421,1
"1984",1.407383,11.456886,1
"1985",34.606981,-2.134817,1
"1986",32.414497,-28.221968,1
"1987",27.903742,-16.977287,1
"1988",-8.337453,5.445294,1
"1989",-8.772739,5.376329,1
"1990",31.434506,-25.110654,1
"1991",38.417473,-2.190844,1
"1992",38.40833,-2.125845,1
"1993",38.52749,-2.13318,1
"1994",36.69412,0.588096,1
"1995",37.410938,0.449483,1
"1996",31.400308,-24.327277,1
"1997",14.934576,-18.985794,1
"1998",38.511565,-2.055526,1
"1999",32.372231,-27.967233,1
"2000",35.525206,-0.706977,1
"2001",37.48167,0.450075,1
"2002",31.486921,2.363721,1
"2003",31.942546,-26.365765,1
"2004",31.205175,-25.098305,1
"2005",31.392895,-25.146619,1
"2006",31.505152,2.565941,1
"2007",31.468617,-24.573666,1
"2008",31.47894,2.280435,1
"2009",31.421584,2.321665,1
"2010",37.253134,0.924057,1
"2011",1.862629,11.237433,1
"2012",1.954075,11.343826,1
"2013",1.854629,11.004609,1
"2014",37.2384,0.951582,1
"2015",37.208979,0.923961,1
"2016",1.44429,11.468702,1
"2017",1.278699,11.337424,1
"2018",1.375614,11.274297,1
"2019",1.462019,11.590537,1
"2020",1.513388,11.538068,1
"2021",1.400567,11.489972,1
"2022",1.433632,11.443964,1
"2023",1.542928,11.529016,1
"2024",23.550126,-18.533698,1
"2025",1.490025,11.346271,1
"2026",1.750695,11.021026,1
"2027",29.273475,-22.197576,1
"2028",29.433573,-22.341072,1
"2029",29.41804,-22.005658,1
"2030",29.232543,-22.323322,1
"2031",29.32751,-22.106309,1
"2032",29.392193,-22.271602,1
"2033",1.530003,11.454007,1
"2034",1.611562,11.212883,1
"2035",1.527881,11.46088,1
"2036",1.545533,11.556296,1
"2037",1.401178,11.482513,1
"2038",1.383219,11.462398,1
"2039",1.472717,11.408666,1
"2040",1.428714,11.470488,1
"2041",1.331505,11.734466,1
"2042",2.309357,11.862265,1
"2043",2.218381,11.835089,1
"2044",2.455092,11.908715,1
"2045",2.346587,11.904793,1
"2046",2.592346,11.916068,1
"2047",2.439449,11.831913,1
"2048",2.524415,11.809491,1
"2049",2.470298,11.829325,1
"2050",2.308247,11.868838,1
"2051",2.506324,11.938782,1
"2052",2.546589,12.216773,1
"2053",2.531961,11.857847,1
"2054",23.542857,-18.425292,1
"2055",24.406203,-20.208421,1
"2056",1.779773,11.069975,1
"2057",1.677965,11.16557,1
"2058",1.682005,11.055006,1
"2059",1.753894,11.022638,1
"2060",1.72104,11.030613,1
"2061",1.765238,11.092339,1
"2062",27.475417,-24.440477,1
"2063",37.240196,-1.906833,1
"2064",1.408099,11.222905,1
"2065",1.789976,11.34843,1
"2066",1.587968,11.451621,1
"2067",36.131939,-3.623552,1
"2068",25.750731,-33.419292,1
"2069",25.95621,-33.76384,1
"2070",38.025093,0.350114,1
"2071",23.922002,-19.169002,1
"2072",25.840716,-17.97625,1
"2073",29.38882,-22.121401,1
"2074",34.492399,-8.778372,1
"2075",31.431944,-24.088475,1
"2076",31.413901,-24.078088,1
"2077",31.50477,-23.809856,1
"2078",31.503222,-23.802829,1
"2079",31.594843,-23.981359,1
"2080",31.51934,-24.161462,1
"2081",31.518192,-24.176254,1
"2082",31.598309,-24.057368,1
"2083",31.493692,-24.139418,1
"2084",31.459961,-23.808214,1
"2085",26.078755,-19.630637,1
"2086",26.016358,-19.772243,1
"2087",25.44552,-20.729616,1
"2088",25.438509,-20.74468,1
"2089",24.60755,-22.290638,1
"2090",25.784921,-33.593798,1
"2091",1.48492,11.261303,1
"2092",1.809339,11.093299,1
"2093",1.540062,11.394468,1
"2094",1.548447,11.282755,1
"2095",-1.703335,11.249887,1
"2096",1.433807,11.240721,1
"2097",-1.666486,11.238695,1
"2098",1.697304,11.377949,1
"2099",1.449318,11.468269,1
"2100",1.52966,11.512099,1
"2101",1.400216,11.399864,1
"2102",14.017955,-19.819011,1
"2103",35.512954,-3.038398,1
"2104",1.406581,11.44556,1
"2105",1.598716,11.593695,1
"2106",1.525289,11.416999,1
"2107",1.447979,11.476764,1
"2108",1.783227,11.324222,1
"2109",1.566855,11.449937,1
"2110",2.394943,11.949664,1
"2111",2.584154,11.835513,1
"2112",2.4749,11.847428,1
"2113",2.253565,11.924505,1
"2114",2.382649,12.357034,1
"2115",2.399855,11.897785,1
"2116",23.859858,-21.287127,1
"2117",26.21544,-18.728067,1
"2118",25.406399,-17.924189,1
"2119",1.754123,11.179909,1
"2120",1.693761,11.139116,1
"2121",1.723197,11.062363,1
"2122",1.602339,11.120555,1
"2123",14.476685,-20.422135,1
"2124",1.752012,11.262139,1
"2125",13.810233,-20.237202,1
"2126",31.96592,-28.360721,1
"2127",27.146859,-25.344915,1
"2128",31.42203,-23.539582,1
"2129",25.07155,-17.924096,1
"2130",25.134268,-17.804595,1
"2131",25.182448,-17.884812,1
"2132",25.897822,-17.806735,1
"2133",25.853442,-17.994089,1
"2134",22.69703,-22.165449,1
"2135",16.851082,-18.985517,1
"2136",16.953304,-18.91058,1
"2137",25.081198,-17.706848,1
"2138",23.872569,-19.519424,1
"2139",31.445994,-24.087005,1
"2140",31.26331,-23.863844,1
"2141",25.733047,-33.423609,1
"2142",31.59494,-25.144921,1
"2143",31.75161,-24.162205,1
"2144",23.143171,-19.852532,1
"2145",25.005625,-20.483281,1
"2146",25.197274,-20.419966,1
"2147",1.451887,11.446777,1
"2148",1.315533,11.659266,1
"2149",24.029612,-23.570497,1
"2150",23.46943,-22.225182,1
"2151",31.923427,-21.335176,1
"2152",25.199639,-17.99088,1
"2153",32.161933,-21.508713,1
"2154",32.068358,-21.565803,1
"2155",32.126792,-21.426582,1
"2156",31.94753,-21.38866,1
"2157",31.814829,-21.262008,1
"2158",37.287886,-2.602389,1
"2159",36.976749,0.074153,1
"2160",38.380289,0.134679,1
"2161",37.88069,-3.263223,1
"2162",1.688026,11.102566,1
"2163",1.626023,11.036478,1
"2164",1.434792,11.546369,1
"2165",1.41121,11.469885,1
"2166",16.477702,-19.059278,1
"2167",16.565545,-19.112159,1
"2168",32.565731,-27.046669,1
"2169",31.410875,-25.06495,1
"2170",31.086049,-22.626803,1
"2171",23.149347,-19.289934,1
"2172",27.130089,-25.294725,1
"2173",35.1546,-1.510674,1
"2174",36.877621,-0.156209,1
"2175",34.808592,-1.317717,1
"2176",31.824842,-28.24694,1
"2177",31.263752,-25.137282,1
"2178",31.444123,-24.818275,1
"2179",36.983555,0.374894,1
"2180",28.997284,-22.237334,1
"2181",1.58855,11.500921,1
"2182",1.575349,11.473308,1
"2183",1.4467,11.416714,1
"2184",1.58592,11.591803,1
"2185",1.516607,11.586453,1
"2186",1.561021,11.496413,1
"2187",1.507205,11.518984,1
"2188",-1.695545,11.231796,1
"2189",1.453499,11.547694,1
"2190",1.556348,11.46706,1
"2191",-1.628026,11.32546,1
"2192",1.674698,11.364669,1
"2193",1.462809,11.53719,1
"2194",1.742242,11.286808,1
"2195",1.464196,11.476447,1
"2196",31.011446,-24.062497,1
"2197",1.467479,11.506736,1
"2198",1.6072,11.008099,1
"2199",1.644276,11.017991,1
"2200",1.710649,11.006131,1
"2201",1.762039,11.056999,1
"2202",32.335862,-27.570272,1
"2203",1.539907,11.581672,1
"2204",1.584288,11.573223,1
"2205",1.500837,11.533959,1
"2206",1.516027,11.559595,1
"2207",1.400846,11.423,1
"2208",1.56405,11.457061,1
"2209",1.463969,11.487924,1
"2210",36.82751,-0.342399,1
"2211",36.755342,-0.366241,1
"2212",31.562333,-23.956267,1
"2213",30.915809,-24.153186,1
"2214",31.603187,-24.475191,1
"2215",37.359164,-2.721895,1
"2216",31.247825,-23.975657,1
"2217",31.442994,-23.860414,1
"2218",31.392937,-23.993151,1
"2219",31.337657,-23.902247,1
"2220",31.395384,-23.929624,1
"2221",25.614158,-33.459253,1
"2222",25.670076,-33.581869,1
"2223",25.748153,-33.444558,1
"2224",25.703218,-33.522698,1
"2225",25.652249,-33.54669,1
"2226",25.623614,-33.527314,1
"2227",23.844689,-19.346198,1
"2228",34.976195,-1.520279,1
"2229",34.8256,-1.471381,1
"2230",16.37591,-19.08253,1
"2231",25.609686,-17.987134,1
"2232",31.425779,-23.835978,1
"2233",31.844728,-28.39453,1
"2234",31.127588,-22.625023,1
"2235",27.160371,-25.306708,1
"2236",30.091786,-0.129712,1
"2237",31.464411,-23.831945,1
"2238",35.023612,-1.572619,1
"2239",38.085866,-7.726473,1
"2240",37.629932,-7.581467,1
"2241",31.822843,-28.37167,1
"2242",35.202942,-1.573594,1
"2243",37.199364,-2.639218,1
"2244",37.608948,0.57128,1
"2245",36.719055,-0.457301,1
"2246",37.608948,0.57128,1
"2247",37.199364,-2.639218,1
"2248",37.199364,-2.639218,1
"2249",25.639007,-33.579074,1
"2250",25.606,-33.446103,1
"2251",25.774676,-33.402707,1
"2252",25.797228,-33.598093,1
"2253",25.602298,-33.577162,1
"2254",31.909083,-28.334183,1
"2255",31.854343,-28.354433,1
"2256",31.99119,-28.202269,1
"2257",31.876937,-28.324049,1
"2258",32.097968,-28.176696,1
"2259",31.442692,-24.407138,1
"2260",31.869838,-25.176244,1
"2261",31.962361,-25.045405,1
"2262",23.400879,-19.764118,1
"2263",23.400879,-19.764118,1
"2264",38.609144,-3.908685,1
"2265",38.643232,-3.603131,1
"2266",38.61196,-3.624349,1
"2267",38.695581,-3.701437,1
"2268",38.616524,-3.703987,1
"2269",38.719621,-3.673819,1
"2270",38.642395,-3.757218,1
"2271",38.749807,-3.722183,1
"2272",38.656998,-3.798751,1
"2273",22.81618,-30.458551,1
"2274",23.990647,-19.474878,1
"2275",24.30001,-19.340857,1
"2276",23.801334,-19.625962,1
"2277",31.691712,-24.412815,1
"2278",21.626534,-18.330441,1
"2279",25.985923,-33.687579,1
"2280",31.740492,-13.183044,1
"2281",31.628907,-13.081182,1
"2282",31.408958,-25.201442,1
"2283",31.759971,-13.12222,1
"2284",31.931416,2.056816,1
"2285",37.870051,-2.99793,1
"2286",35.844911,-3.98994,1
"2287",34.934401,-2.21908,1
"2288",34.924314,-2.277046,1
"2289",35.966894,-3.800658,1
"2290",34.847497,-2.223215,1
"2291",37.322482,-2.638102,1
"2292",37.245531,-2.620455,1
"2293",37.397191,-2.611007,1
"2294",37.391977,-2.622342,1
"2295",37.374426,-2.646759,1
"2296",37.347437,-2.680597,1
"2297",37.284149,-2.769889,1
"2298",31.457748,-24.861772,1
"2299",25.865209,-33.569928,1
"2300",26.03052,-33.42368,1
"2301",25.27936,-17.950312,1
"2302",25.396948,-17.946312,1
"2303",37.389068,-2.67216,1
"2304",32.294726,-21.366401,1
"2305",32.337967,-21.339547,1
"2306",31.891186,-28.241372,1
"2307",35.828938,-3.824227,1
"2308",35.487366,-3.025546,1
"2309",34.95517,-2.167043,1
"2310",24.161039,-18.692875,1
"2311",31.52117,-25.489312,1
"2312",25.046082,-17.832375,1
"2313",23.851318,-19.316328,1
"2314",23.851318,-19.316328,1
"2315",25.046082,-17.832375,1
"2316",16.660151,-18.759207,1
"2317",24.071732,-18.573036,1
"2318",31.913764,-25.011456,1
"2319",30.829653,-24.276556,1
"2320",30.816636,-24.37079,1
"2321",30.960379,-24.240411,1
"2322",31.883917,-25.185392,1
"2323",31.989161,-25.076549,1
"2324",31.680318,-24.219473,1
"2325",31.417498,-23.930224,1
"2326",31.658555,-24.135782,1
"2327",31.766972,-24.985602,1
"2328",31.741253,-24.955091,1
"2329",31.678896,-24.974331,1
"2330",32.253487,-27.940673,1
"2331",32.351638,-27.829142,1
"2332",28.359396,-25.362341,1
"2333",32.179364,-21.557478,1
"2334",24.692303,-19.90459,1
"2335",31.849802,-23.354357,1
"2336",36.072832,-3.819253,1
"2337",32.412622,-28.208548,1
"2338",26.250491,-24.751506,1
"2339",31.430558,-25.242381,1
"2340",31.426921,2.3473,1
"2341",31.452052,2.215427,1
"2342",31.400504,2.227885,1
"2343",31.45755,2.371863,1
"2344",31.601028,2.226472,1
"2345",31.715574,2.2149,1
"2346",24.573778,-18.78305,1
"2347",35.13469,-1.585979,1
"2348",31.83651,-28.210802,1
"2349",16.527317,-19.084453,1
"2350",24.734673,-19.986652,1
"2351",24.634223,-19.872109,1
"2352",24.78944,-19.816594,1
"2353",16.266939,-18.8684,1
"2354",34.871488,-1.325827,1
"2355",34.814825,-1.216037,1
"2356",35.006664,-1.376364,1
"2357",26.821067,-18.658449,1
"2358",26.984397,-18.699247,1
"2359",16.313879,-18.922796,1
"2360",16.355167,-18.857981,1
"2361",34.970976,-7.392483,1
"2362",31.814219,-26.277362,1
"2363",25.145988,-17.823223,1
"2364",30.959574,-24.277933,1
"2365",30.945706,-24.375134,1
"2366",30.997637,-24.318041,1
"2367",30.848079,-24.125275,1
"2368",30.853594,-24.303679,1
"2369",30.921318,-24.379314,1
"2370",30.993054,-24.377108,1
"2371",32.513167,-27.113513,1
"2372",32.528391,-27.105142,1
"2373",32.585653,-27.005448,1
"2374",32.531253,-27.197566,1
"2375",32.596109,-27.017628,1
"2376",32.407016,-27.163217,1
"2377",32.451808,-27.061024,1
"2378",32.536145,-27.058523,1
"2379",32.508749,-27.118639,1
"2380",32.513952,-27.131847,1
"2381",32.53371,-27.189593,1
"2382",32.421405,-27.165743,1
"2383",32.533668,-27.091464,1
"2384",32.419036,-27.004658,1
"2385",30.870409,-24.236011,1
"2386",30.900962,-24.377793,1
"2387",30.962119,-24.248096,1
"2388",32.54035,-27.021735,1
"2389",32.491228,-27.191751,1
"2390",30.99975,-24.386775,1
"2391",32.438421,-27.057405,1
"2392",32.409466,-27.122578,1
"2393",32.510144,-27.081434,1
"2394",31.444925,-24.982614,1
"2395",31.485418,-24.879221,1
"2396",31.54904,-24.84824,1
"2397",31.764045,-24.867433,1
"2398",32.444107,-27.013189,1
"2399",32.491654,-27.189746,1
"2400",32.579543,-27.031635,1
"2401",32.57443,-27.057102,1
"2402",31.670701,-24.952257,1
"2403",31.791276,-24.840451,1
"2404",32.536357,-27.167699,1
"2405",31.606094,-24.853487,1
"2406",31.69373,-24.857825,1
"2407",31.756673,-24.937857,1
"2408",32.54198,-27.138761,1
"2409",32.48942,-27.169113,1
"2410",30.847785,-24.323728,1
"2411",30.903848,-24.260757,1
"2412",30.996039,-24.21339,1
"2413",30.838477,-24.166565,1
"2414",30.994606,-24.128117,1
"2415",31.470244,-24.960671,1
"2416",31.63637,-24.909989,1
"2417",31.488246,-24.956949,1
"2418",31.726929,-24.951097,1
"2419",31.763312,-24.930391,1
"2420",30.960582,-24.005423,1
"2421",30.92439,-24.368625,1
"2422",30.810534,-24.153791,1
"2423",30.813813,-24.072317,1
"2424",30.981906,-24.15452,1
"2425",30.976042,-24.183018,1
"2426",32.580738,-27.103785,1
"2427",30.835185,-24.065288,1
"2428",32.567562,-27.050706,1
"2429",32.591868,-27.168888,1
"2430",32.494061,-27.082262,1
"2431",31.768855,-24.941509,1
"2432",31.546011,-24.973367,1
"2433",31.563991,-24.892145,1
"2434",32.416064,-27.14606,1
"2435",32.496528,-27.118389,1
"2436",32.543795,-27.016954,1
"2437",31.542619,-24.841686,1
"2438",32.471631,-27.040271,1
"2439",30.919605,-24.165062,1
"2440",30.891944,-24.102874,1
"2441",30.90638,-24.013377,1
"2442",30.995755,-24.058091,1
"2443",30.867102,-24.148908,1
"2444",30.897223,-24.117095,1
"2445",30.824883,-24.18629,1
"2446",30.870618,-24.045776,1
"2447",30.86766,-24.126887,1
"2448",30.904457,-24.023978,1
"2449",30.927089,-24.075051,1
"2450",30.848847,-24.08978,1
"2451",30.942955,-24.312389,1
"2452",30.92703,-24.040458,1
"2453",30.884618,-24.30134,1
"2454",30.987811,-24.194493,1
"2455",30.971062,-24.094182,1
"2456",37.199364,-2.639218,1
"2457",37.199364,-2.639218,1
"2458",25.046082,-17.832375,1
"2459",21.678843,-18.136124,1
"2460",15.927376,-19.254364,1
"2461",35.561028,-3.17274,1
"2462",34.747009,-2.619326,1
"2463",26.979847,-18.65885,1
"2464",34.747009,-2.619326,1
"2465",35.164318,-2.000822,1
"2466",34.747009,-2.619326,1
"2467",37.708261,-3.234237,1
"2468",38.831177,-2.977327,1
"2469",38.831177,-2.977327,1
"2470",38.596889,-3.372559,1
"2471",34.897127,-2.410431,1
"2472",26.247069,-24.786394,1
"2473",37.275294,-2.787082,1
"2474",36.100486,-4.192528,1
"2475",34.430782,-7.871329,1
"2476",34.583278,-7.997004,1
"2477",34.562644,-7.843362,1
"2478",34.411452,-7.846019,1
"2479",35.080808,-2.087532,1
"2480",36.002416,-4.048886,1
"2481",35.937148,-3.632329,1
"2482",35.847257,-3.635902,1
"2483",35.13817,-1.776794,1
"2484",36.083036,-3.900398,1
"2485",36.118569,-4.038413,1
"2486",34.518427,-7.985419,1
"2487",34.585988,-7.828698,1
"2488",31.977274,-28.387793,1
"2489",35.180504,-1.34893,1
"2490",24.82219,-20.59004,1
"2491",25.018479,-17.97591,1
"2492",34.852746,-2.208775,1
"2493",34.878769,-2.359287,1
"2494",37.324222,-2.60486,1
"2495",34.84689,-2.380419,1
"2496",34.828443,-2.389312,1
"2497",34.894964,-2.242151,1
"2498",35.521121,-3.017925,1
"2499",37.301645,-2.678001,1
"2500",34.961261,-2.205633,1
"2501",37.259697,-2.719494,1
"2502",37.237205,-2.741381,1
"2503",37.255799,-2.693828,1
"2504",37.30622,-2.662783,1
"2505",38.497742,-3.308031,1
"2506",25.90367,-33.529944,1
"2507",31.056897,-24.950483,1
"2508",30.888424,-24.291704,1
"2509",30.852852,-24.101552,1
"2510",30.972272,-24.139298,1
"2511",31.725489,-24.955241,1
"2512",30.950778,-24.182635,1
"2513",32.472732,-27.033402,1
"2514",32.403427,-27.135883,1
"2515",32.563657,-27.151184,1
"2516",32.556676,-27.192879,1
"2517",32.434681,-27.092567,1
"2518",32.458994,-27.061413,1
"2519",32.586303,-27.163954,1
"2520",32.523678,-27.15056,1
"2521",32.585828,-27.073318,1
"2522",32.426194,-27.078394,1
"2523",32.489572,-27.179682,1
"2524",32.522402,-27.168625,1
"2525",32.523866,-27.134058,1
"2526",32.587317,-27.052446,1
"2527",32.473547,-27.063248,1
"2528",32.454623,-27.195668,1
"2529",32.505923,-27.180484,1
"2530",32.538002,-27.061493,1
"2531",31.735517,-24.834284,1
"2532",31.408102,-24.937659,1
"2533",31.767094,-24.914735,1
"2534",31.760156,-24.834834,1
"2535",31.794534,-24.970146,1
"2536",32.501995,-27.120264,1
"2537",32.405449,-27.09113,1
"2538",32.545872,-27.123753,1
"2539",32.596704,-27.149367,1
"2540",31.695981,-24.925457,1
"2541",31.661859,-24.907461,1
"2542",32.473454,-27.039635,1
"2543",31.610958,-24.944816,1
"2544",32.408244,-27.00741,1
"2545",32.426624,-27.052925,1
"2546",32.459871,-27.177586,1
"2547",32.449283,-27.079894,1
"2548",32.432756,-27.137496,1
"2549",32.475692,-27.190442,1
"2550",32.541772,-27.0625,1
"2551",32.51465,-27.091519,1
"2552",32.464367,-27.110386,1
"2553",32.466819,-27.114638,1
"2554",32.539449,-27.05751,1
"2555",32.44279,-27.134516,1
"2556",32.420449,-27.119921,1
"2557",30.954204,-24.326315,1
"2558",30.972992,-24.066026,1
"2559",30.852395,-24.224409,1
"2560",30.878169,-24.07718,1
"2561",25.157134,-17.974022,1
"2562",30.880757,-24.277854,1
"2563",30.991509,-24.344316,1
"2564",32.493939,-27.103316,1
"2565",32.470252,-27.188203,1
"2566",32.424131,-27.063627,1
"2567",32.55673,-27.012793,1
"2568",32.461034,-27.017319,1
"2569",32.537149,-27.138026,1
"2570",32.578205,-27.163097,1
"2571",32.507317,-27.085415,1
"2572",32.560512,-27.031397,1
"2573",32.495128,-27.01601,1
"2574",32.49893,-27.120555,1
"2575",32.404082,-27.197328,1
"2576",32.418778,-27.103486,1
"2577",32.570707,-27.039384,1
"2578",32.431797,-27.04087,1
"2579",32.415059,-27.057473,1
"2580",32.553761,-27.145475,1
"2581",32.570631,-27.048512,1
"2582",32.540975,-27.092692,1
"2583",31.521651,-24.975502,1
"2584",30.812131,-24.336545,1
"2585",30.979862,-24.221812,1
"2586",30.956724,-24.248058,1
"2587",30.849125,-24.15046,1
"2588",30.873765,-24.355604,1
"2589",30.819121,-24.11205,1
"2590",30.965388,-24.368186,1
"2591",32.222535,-26.958616,1
"2592",30.845293,-24.042971,1
"2593",30.959672,-24.368375,1
"2594",30.836401,-24.375354,1
"2595",30.84246,-24.36115,1
"2596",30.863085,-24.010061,1
"2597",30.94308,-24.220393,1
"2598",30.947499,-24.251514,1
"2599",30.98237,-24.219339,1
"2600",26.332364,-18.794953,1
"2601",26.302248,-18.692439,1
"2602",26.271406,-18.613499,1
"2603",26.207709,-18.736372,1
"2604",32.453002,-27.032754,1
"2605",32.500752,-26.93542,1
"2606",32.456808,-26.915334,1
"2607",32.457467,-26.817693,1
"2608",32.463848,-26.845423,1
"2609",32.579372,-26.897564,1
"2610",32.450772,-26.941934,1
"2611",32.441111,-26.863386,1
"2612",32.432308,-27.184068,1
"2613",32.435173,-26.998115,1
"2614",32.431285,-26.920348,1
"2615",32.440619,-26.876352,1
"2616",26.052804,-18.671257,1
"2617",26.262932,-18.686956,1
"2618",26.184741,-18.619366,1
"2619",26.021565,-18.638103,1
"2620",26.257443,-18.664809,1
"2621",26.378531,-18.63745,1
"2622",25.748549,-17.939654,1
"2623",31.913194,-12.860343,1
"2624",31.836935,-12.946068,1
"2625",25.811852,-33.658872,1
"2626",38.002379,-7.726802,1
"2627",35.341478,-1.487318,1
"2628",25.830574,-33.496182,1
"2629",25.969016,-33.40983,1
"2630",25.891268,-33.504079,1
"2631",25.872601,-33.574014,1
"2632",25.833197,-33.594126,1
"2633",25.91693,-15.109935,1
"2634",31.525434,-23.629954,1
"2635",18.087931,-23.023365,1
"2636",32.346776,-26.972089,1
"2637",36.90641,0.114638,1
"2638",36.952107,0.16783,1
"2639",36.904158,0.09765,1
"2640",29.373386,-22.201201,1
"2641",31.192931,-22.762188,1
"2642",25.608831,-33.525858,1
"2643",31.837772,-25.232072,1
"2644",31.925101,-25.23484,1
"2645",31.449974,-25.163253,1
"2646",31.27758,-25.136279,1
"2647",31.023569,-22.741703,1
"2648",31.842491,-24.930031,1
"2649",31.291477,-23.351818,1
"2650",31.757093,-24.029903,1
"2651",31.465773,-24.511928,1
"2652",31.686997,-24.085112,1
"2653",31.089158,-24.04976,1
"2654",31.497513,-24.133122,1
"2655",35.265376,-14.841091,1
"2656",26.11752,-14.789358,1
"2657",31.642408,-24.246757,1
"2658",31.602401,-24.203834,1
"2659",31.554362,-23.425897,1
"2660",31.64278,-24.117294,1
"2661",31.958535,-24.785467,1
"2662",31.69316,-24.155986,1
"2663",36.745207,-0.454671,1
"2664",34.873944,-1.225428,1
"2665",34.900526,-1.329762,1
"2666",34.966648,-1.470345,1
"2667",35.233524,-14.847685,1
"2668",35.294585,-14.858375,1
"2669",32.423823,-27.141282,1
"2670",32.584601,-27.056312,1
"2671",32.402521,-27.104403,1
"2672",32.542529,-26.875898,1
"2673",32.46312,-27.126691,1
"2674",32.543777,-26.975566,1
"2675",32.531234,-27.096341,1
"2676",32.40081,-27.198707,1
"2677",32.342696,-28.342653,1
"2678",32.499125,-27.135894,1
"2679",32.524036,-27.134828,1
"2680",32.593873,-27.175798,1
"2681",32.594936,-27.005357,1
"2682",32.568555,-27.035325,1
"2683",32.591247,-27.183115,1
"2684",32.46989,-27.006377,1
"2685",32.41662,-27.010544,1
"2686",32.429081,-27.191845,1
"2687",32.491498,-27.044346,1
"2688",32.498812,-27.116319,1
"2689",32.545015,-27.015441,1
"2690",32.400242,-27.019682,1
"2691",32.528093,-27.166283,1
"2692",32.43639,-27.107605,1
"2693",32.508953,-27.017502,1
"2694",32.542395,-27.068423,1
"2695",32.428582,-27.124073,1
"2696",32.527639,-27.13964,1
"2697",32.585832,-27.081624,1
"2698",30.978941,-24.015858,1
"2699",35.283357,-15.120084,1
"2700",35.343237,-15.071338,1
"2701",35.228659,-15.188271,1
"2702",32.554003,-27.073146,1
"2703",32.498151,-27.100319,1
"2704",32.547482,-27.085761,1
"2705",32.552384,-27.134313,1
"2706",32.549631,-27.106808,1
"2707",32.530473,-27.062995,1
"2708",32.429702,-27.061372,1
"2709",32.502363,-27.012958,1
"2710",32.475448,-27.168629,1
"2711",32.441577,-27.146842,1
"2712",32.483696,-27.020362,1
"2713",32.489149,-27.174546,1
"2714",32.599164,-27.07589,1
"2715",32.427933,-27.099316,1
"2716",32.430628,-27.189042,1
"2717",32.419979,-27.008536,1
"2718",32.464737,-27.118522,1
"2719",32.441638,-27.112274,1
"2720",32.511904,-27.130428,1
"2721",32.461969,-27.165297,1
"2722",32.484208,-27.070289,1
"2723",32.45712,-27.193153,1
"2724",32.439349,-27.104182,1
"2725",32.53626,-27.118811,1
"2726",32.558466,-27.122479,1
"2727",32.515373,-27.120205,1
"2728",31.457413,-24.892288,1
